Dates,US Staples,EU Healthcare,Japan,Brazil,Nasdaq,US 2y,US 15y,Germany 10y,UK 15y,US HY,Oil,Ind Metals,Agri,Gold,Silver,EURUSD,USDJPY,CHFJPY,EURBRL,GBPMXN
22/03/18,51.5,67.45,59.53,43.91,162.8,83.48,120.26,138.115,65.625,85.14,103.6,12.62,4.7265,125.98,15.44,1.2302,105.28,110.914,4.0785,26.2737
23/03/18,50.86,66.73,58.28,43.86,158.51,83.5,120.17,138.16,65.31,84.92,106.24,12.56,4.697,127.61,15.58,1.2353,104.74,110.555,4.0922,26.1794
26/03/18,51.59,66.02,59.11,44.53,164.4,83.46,119.71,138.175,65.45,85.47,105.68,12.52,4.7305,128.28,15.72,1.2444,105.41,111.499,4.1239,26.0941
27/03/18,51.56,67.17,59.25,43.35,159.08,83.52,120.99,138.385,65.5,85.39,104.64,12.5625,4.715,127.49,15.57,1.2403,105.34,111.262,4.1257,26.0456
28/03/18,52.27,68.45,59.92,43.54,157.25,83.53,121.31,138.41,65.95,85.35,104.32,12.55,4.68,125.73,15.36,1.2308,106.85,111.662,4.087,25.767
29/03/18,52.63,68.52,60.68,44.88,160.13,83.56,121.9,138.375,65.955,85.64,104.72,12.59,4.668,125.79,15.41,1.23,106.43,111.264,4.0668,25.4991
30/03/18,52.63,68.52,60.68,44.88,160.13,83.56,121.9,138.375,65.955,85.64,104.72,12.59,4.668,125.79,15.41,1.2324,106.28,111.381,4.0668,25.4934
02/04/18,51.34,68.52,59.46,44.17,155.51,83.49,121.88,138.375,65.955,84.96,101.92,12.59,4.668,127.26,15.65,1.2302,105.89,110.902,4.0765,25.6231
03/04/18,52.02,67.82,60.21,43.81,157.26,83.45,120.94,138.33,65.615,85.2,102.48,12.685,4.812,126.3,15.46,1.227,106.61,111.184,4.0997,25.6124
04/04/18,52.83,67.58,60.27,43.79,159.74,83.4,120.69,138.35,65.175,85.39,102.56,12.525,4.7195,126.45,15.38,1.2278,106.78,111.128,4.0888,25.4821
05/04/18,52.96,69.17,60.57,44.08,160.65,83.42,119.79,138.085,64.68,85.46,102.64,12.625,4.7755,125.8,15.45,1.224,107.39,111.439,4.0958,25.4917
06/04/18,52.42,68.94,59.62,43.42,156.63,83.49,121.1,138.35,65.07,85.27,100.08,12.615,4.7905,126.39,15.43,1.2281,106.93,111.488,4.1396,25.7718
09/04/18,52.39,69.22,60.15,41.98,157.73,83.48,121.3,138.23,64.98,85.59,102.16,12.8475,4.8695,126.82,15.56,1.2321,106.77,111.667,4.217,25.9329
10/04/18,52.51,69.99,60.48,42.82,161.21,83.44,121.08,138.18,64.715,85.9,106,13.125,4.8515,127.12,15.62,1.2356,107.2,112.029,4.2149,25.8978
11/04/18,52.41,69.23,60.33,43.41,160.28,83.44,121.51,138.315,65.275,85.93,107.6,13.2425,4.847,128.11,15.69,1.2367,106.79,111.514,4.1725,25.8427
12/04/18,52.33,69.72,60.23,43.26,162.21,83.39,120.62,138.17,64.63,86.24,108.16,13.0575,4.8325,126.62,15.52,1.2327,107.33,111.522,4.2071,25.8781
13/04/18,52.59,69.5,60.23,42.43,161.37,83.37,120.9,138.165,64.645,86.29,108.4,13.1875,4.815,127.45,15.68,1.2331,107.35,111.573,4.2207,25.7239
16/04/18,53.16,69.02,60.4,41.88,162.6,83.36,120.94,138.05,64.285,86.42,107.04,13.425,4.7715,127.63,15.72,1.238,107.12,111.587,4.2322,25.8254
17/04/18,53.28,69.61,60.63,42.61,166.1,83.36,121.27,138.215,64.405,86.46,107.28,13.3875,4.742,127.75,15.8,1.237,107,110.74,4.2127,25.7297
18/04/18,52.88,69.61,61.04,43.84,166.44,83.29,120.3,138.06,64.565,86.37,111.04,13.97,4.7465,127.85,16.18,1.2374,107.23,110.702,4.1827,25.6858
19/04/18,51.35,69.27,60.81,43.6,164.91,83.29,119.32,137.49,63.515,86.1,110.16,13.78,4.7545,127.6,16.26,1.2345,107.37,110.538,4.1785,25.9822
20/04/18,50.49,69.04,60.69,43.16,162.3,83.26,118.46,137.48,63.785,85.89,110,13.7675,4.7345,126.63,16.13,1.2288,107.66,110.445,4.1936,25.9388
23/04/18,50.43,69.33,60.61,42.6,161.89,83.25,118.49,137.13,63.185,85.66,111.36,13.355,4.702,125.62,15.67,1.2209,108.71,111.131,4.2145,26.4064
24/04/18,50.11,69.27,60.39,42.39,158.46,83.27,117.95,137.165,63.025,85.49,109.44,13.2775,4.6785,126.23,15.76,1.2233,108.82,111.163,4.2475,26.3066
25/04/18,50.2,68.66,60.58,42.04,158.65,83.26,117.16,137.145,63.305,85.5,109.76,13.2075,4.734,125.41,15.61,1.2161,109.43,111.29,4.2386,26.2567
26/04/18,50.5,69.29,60.95,42.87,161.99,83.275,117.98,137.555,63.86,85.8,110.16,13.255,4.7505,124.97,15.58,1.2103,109.3,110.516,4.2063,26.1778
27/04/18,50.77,69.59,60.78,43.06,162.09,83.3,118.89,137.74,64.22,85.76,109.84,13.0975,4.805,125.5,15.57,1.213,109.05,110.412,4.1941,25.6604
30/04/18,50.45,69.88,60.64,42.3,160.94,83.27,119.1,137.78,64.52,85.7,110.4,13.015,4.846,124.59,15.38,1.2078,109.34,110.342,4.2326,25.7624
01/05/18,50.01,69.88,60.59,41.77,162.78,83.13,118.41,137.78,64.635,85.4,108.88,12.915,4.8715,123.71,15.24,1.1993,109.86,110.269,4.2326,25.7922
02/05/18,49.03,70.62,60.23,41.08,161.82,83.16,118.28,137.61,63.99,85.37,109.36,13.1125,4.9045,123.65,15.42,1.1951,109.84,109.986,4.2458,25.9057
03/05/18,48.98,70.24,60.29,40.73,161.8,83.22,118.81,138.04,64.735,85.36,110.56,13.04,4.881,124.28,15.46,1.1988,109.19,109.476,4.2289,25.8776
04/05/18,49.69,70.65,60.73,40.75,164.87,83.19,118.99,137.86,64.565,85.42,112.72,13.1625,4.8665,124.54,15.54,1.196,109.12,109.126,4.2217,26.081
07/05/18,49.38,71.31,60.8,40.1,166.24,83.19,118.8,138.035,64.565,85.5,112.8,13.1625,4.8665,124.57,15.52,1.1922,109.09,108.8,4.2332,26.3872
08/05/18,49.18,71.69,60.99,40.11,166.07,83.195,118.69,137.72,64.105,85.37,112.48,13.055,4.795,124.59,15.51,1.1864,109.13,108.933,4.228,26.5192
09/05/18,49.25,71.73,60.47,40.48,167.88,83.16,117.98,137.76,63.965,85.51,114.96,13.1825,4.773,124.33,15.53,1.1851,109.74,109.192,4.2575,26.5111
10/05/18,49.54,71.61,60.82,41.86,169.62,83.16,118.93,137.815,64.19,85.76,115.28,13.23,4.7765,125.18,15.74,1.1915,109.4,109.035,4.2301,25.9876
11/05/18,49.54,71.47,61.28,40.94,169.46,83.16,119.23,137.765,63.98,85.73,114,13.1925,4.7215,125,15.7,1.1943,109.39,109.39,4.2998,26.3051
14/05/18,49.52,72.18,61.62,40.65,169.75,83.16,118.6,137.33,63.73,85.75,115.04,13.265,4.7265,124.49,15.56,1.1927,109.66,109.589,4.32,26.6002
15/05/18,49.33,72.09,60.99,40.14,167.87,83.11,117.25,137.06,63.45,85.33,115.2,13.2175,4.7105,122.48,15.33,1.1838,110.35,110.214,4.327,26.595
16/05/18,49.68,72.74,61.17,40.58,168.98,83.11,116.8,137.265,63.56,85.44,115.68,13.235,4.7195,122.29,15.41,1.1808,110.4,110.262,4.3379,26.396
17/05/18,49.85,73.14,61.16,39.08,168.33,83.13,116.21,137.045,63.1,85.49,115.92,13.29,4.735,122.36,15.47,1.1795,110.77,110.596,4.3606,26.6721
18/05/18,49.54,73.14,61.01,38.3,167.46,83.17,117.21,137.565,63.6,85.4,115.44,13.2375,4.7735,122.41,15.48,1.1772,110.78,110.999,4.3982,26.867
21/05/18,49.75,73.14,61.08,38.39,168.4,83.17,117.27,137.565,63.71,85.52,117.36,13.3025,4.8115,122.48,15.54,1.1791,111.05,111.352,4.334,26.6098
22/05/18,49.66,73.31,60.94,39.37,168.18,83.17,117.09,137.74,63.275,85.58,116.48,13.3275,4.8685,122.41,15.58,1.1779,110.9,111.7,4.2968,26.5575
23/05/18,49.84,72.86,60.7,38.64,169.6,83.24,117.94,138.2,63.985,85.65,116.08,13.1575,4.874,122.54,15.5,1.1697,110.08,110.555,4.2452,26.2069
24/05/18,49.8,72.54,60.33,38.14,169.55,83.29,118.88,138.6,64.41,85.7,114.32,13.2575,4.932,123.59,15.69,1.172,109.26,110.177,4.2753,26.2854
25/05/18,49.88,72.98,60.13,37.25,169.72,83.36,119.62,139.09,65.225,85.56,109.44,13.2325,4.9045,123.21,15.53,1.1651,109.41,110.41,4.2548,26.0202
28/05/18,49.88,72.7,60.13,37.25,169.72,83.36,119.62,139.805,65.225,85.56,109.44,13.2325,4.9045,123.21,15.53,1.1625,109.42,110.121,4.3461,26.0811
29/05/18,49.77,72.42,59.73,35.33,168.97,83.6,122.24,140.47,66.045,85.2,108.08,13.24,4.942,123.19,15.44,1.154,108.77,109.711,4.3017,26.2828
30/05/18,50.47,72.83,60.15,35.68,170.18,83.5,121.42,139.53,66.165,85.46,110.64,13.2875,4.8335,123.37,15.55,1.1665,108.91,110.103,4.3467,26.206
31/05/18,49.66,72.02,59.74,35.62,170.07,83.46,121.22,139.885,66.135,85.38,108.4,13.355,4.86,123.1,15.46,1.1693,108.82,110.383,4.3467,26.4736
01/06/18,49.66,72.74,60.15,35.81,172.74,83.27,120.3,139.535,65.545,85.19,106,13.395,4.829,122.49,15.44,1.1659,109.54,110.848,4.3915,26.6142
04/06/18,50.07,72.55,60.51,36.42,174.3,83.2,119.43,139.155,65.365,85.37,104.96,13.5575,4.745,122.37,15.45,1.1699,109.82,111.173,4.382,26.72
05/06/18,49.84,72.16,60.4,34.97,174.84,83.25,119.71,139.545,65.455,85.47,105.76,13.76,4.7435,122.85,15.52,1.1718,109.79,111.544,4.4644,27.4069
06/06/18,49.9,72.13,60.66,34.48,175.86,83.22,118.74,138.755,64.205,85.68,105.28,13.865,4.747,122.92,15.7,1.1774,110.18,111.691,4.537,27.2297
07/06/18,50.21,71.9,60.66,32.71,174.43,83.3,119.89,138.49,63.92,85.71,106.8,13.885,4.7055,122.86,15.72,1.18,109.7,111.888,4.6108,27.4828
08/06/18,50.83,71.71,60.84,34.14,174.44,83.28,119.53,138.93,64.03,85.66,106.16,13.825,4.676,123.01,15.78,1.1769,109.55,111.148,4.3652,27.2014
11/06/18,51.25,71.95,61.03,33.8,174.91,83.25,119.31,138.445,63.955,85.82,106.88,13.755,4.663,123.23,15.94,1.1784,110.03,111.669,4.3739,27.5534
12/06/18,51.35,71.9,60.65,34.16,175.83,83.21,119.34,138.435,64.185,85.89,107.2,13.735,4.6555,122.82,15.87,1.1745,110.37,111.849,4.3694,27.6995
13/06/18,51.19,72.17,60.7,33.8,175.82,83.17,119.28,138.585,64.79,85.92,107.76,13.8,4.6535,123.19,16.08,1.1791,110.34,111.966,4.3875,27.6117
14/06/18,51.28,73.38,60.64,32.68,177.6,83.2,120.27,138.865,65.38,86.17,108.16,13.63,4.5845,123.38,16.17,1.1568,110.63,110.976,4.4043,27.694
15/06/18,51.54,72.94,60.32,33.04,176.98,83.24,120.38,138.975,65.26,86.12,104.4,13.35,4.556,121.34,15.6,1.161,110.66,110.93,4.3307,27.388
18/06/18,50.79,72.325,59.88,32.57,176.5,83.26,120.27,138.95,65.09,86.11,106.32,13.285,4.4835,121.11,15.51,1.1623,110.55,111.086,4.3531,27.1772
19/06/18,51.06,71.95,58.79,32.72,176,83.29,120.97,139.265,65.465,85.99,105.12,13.01,4.36,120.8,15.36,1.159,110.06,110.65,4.3421,27.0416
20/06/18,51.11,72.61,58.81,32.54,177.25,83.25,119.91,139.205,65.245,86.08,106.24,12.97,4.3685,120.26,15.34,1.1572,110.36,110.785,4.367,26.8189
21/06/18,51.21,72.525,58.59,31.88,175.71,83.3,120.54,139.5975,65.585,85.9,106.48,12.95,4.4165,120.05,15.36,1.1604,109.99,110.858,4.3728,26.8876
22/06/18,51.63,73.28,58.88,32.04,175.32,83.31,120.53,139.56,65.135,85.91,112.16,12.985,4.444,120.34,15.5,1.1651,109.97,111.312,4.411,26.5508
25/06/18,51.89,72.1,58.08,32.32,171.37,83.34,120.8,139.69,65.185,85.71,110.16,12.835,4.3805,119.89,15.37,1.1704,109.77,111.204,4.4198,26.4173
26/06/18,51.67,72.005,58.42,32.15,172.07,83.34,120.97,139.675,65.275,85.7,114.16,12.76,4.374,119.26,15.33,1.1648,110.06,111.035,4.4279,26.3874
27/06/18,51.56,72.36,58.03,31,169.73,83.39,122.11,139.84,65.785,85.52,117.2,12.795,4.35,118.58,15.12,1.1554,110.26,110.564,4.4607,26.4587
28/06/18,51.56,71.76,58.1,31.89,171.19,83.39,122.14,139.9575,65.795,85.28,118.88,12.725,4.3395,118.22,15.07,1.1569,110.49,110.771,4.4683,25.7755
29/06/18,51.53,72.65,57.91,32.05,171.65,83.37,121.72,140.0975,65.61,85.08,120.48,12.69,4.3665,118.65,15.15,1.1684,110.76,111.831,4.5302,26.2966
02/07/18,51.23,72.175,56.99,31.87,172.8,83.23,121.35,140.18,65.815,84.78,119.68,12.5225,4.2585,117.46,14.91,1.1639,110.9,111.615,4.5528,26.2321
03/07/18,51.35,72.765,56.92,32.55,170.8,83.26,122,140.32,66.095,84.79,119.36,12.42,4.249,118.65,15.03,1.1658,110.59,111.439,4.5437,25.6781
04/07/18,51.35,73.12,56.92,32.55,170.8,83.26,122,140.18,65.695,84.79,119.36,12.175,4.2505,118.65,15.03,1.1657,110.49,111.267,4.5622,25.7315
05/07/18,52.06,73.21,56.83,32.29,172.92,83.25,122.35,140.265,65.985,85.11,118.24,12.185,4.2555,119.05,15.1,1.1691,110.64,111.394,4.5967,25.4054
06/07/18,52.22,73.45,57.2,33.18,175.61,83.27,122.75,140.25,65.955,85.33,119.68,12.125,4.2955,118.86,15.08,1.1746,110.47,111.647,4.5363,25.2952
09/07/18,52.02,73.585,57.99,33.54,177.19,83.22,121.96,140.065,65.915,85.46,120.24,12.26,4.3055,119.15,15.17,1.1751,110.85,111.806,4.544,25.4665
10/07/18,52.64,74.1,57.77,33.69,177.32,83.21,121.95,139.9575,65.575,85.47,120.56,12.09,4.269,118.93,15.12,1.1744,111,111.9,4.4779,25.1291
11/07/18,52.47,73.365,56.97,32.74,176.42,83.24,122.42,140.075,65.695,85.34,114.48,11.835,4.2005,117.64,14.86,1.1674,112.01,112.473,4.5247,25.1971
12/07/18,52.4,74.9,57.03,33.4,179.46,83.23,122.41,140.165,65.925,85.61,115.12,11.925,4.167,118.13,15,1.1672,112.55,112.289,4.5317,25.0549
13/07/18,52.74,74.955,57.56,34.05,179.61,83.25,122.72,140.215,65.765,85.61,115.76,11.88,4.188,117.61,14.88,1.1685,112.38,112.196,4.4994,24.9964
16/07/18,52.49,73.83,57.58,33.89,179.18,83.23,122.21,140.035,65.575,85.55,111.52,11.75,4.206,117.55,14.85,1.1711,112.29,112.656,4.5202,24.9113
17/07/18,52.94,74.12,58.09,34.82,180.27,83.215,121.98,140.17,65.885,85.58,111.6,11.7075,4.2315,116.28,14.67,1.1661,112.88,112.867,4.4775,24.7723
18/07/18,52.51,74.76,58,34.39,179.93,83.21,121.49,140.185,66.105,85.62,112.8,11.7525,4.224,116.31,14.63,1.1639,112.86,112.979,4.4795,24.6971
19/07/18,52.54,74.58,58.01,34.5,179.03,83.25,122.26,140.275,66.635,85.58,113.04,11.595,4.2315,115.81,14.42,1.1642,112.47,112.59,4.461,24.7956
20/07/18,52.86,74.8,58.19,35.65,178.99,83.25,120.76,139.92,66.235,85.62,113.2,11.755,4.275,116.56,14.59,1.1724,111.41,112.279,4.4201,24.9919
23/07/18,52.53,74.81,58.48,35.33,179.56,83.2,119.27,139.59,65.965,85.59,112.72,11.775,4.2955,116,14.47,1.1692,111.35,112.22,4.4241,24.7368
24/07/18,52.63,75.13,58.72,36.24,180.3,83.21,119.68,139.77,66.055,85.77,113.84,12.0075,4.2845,116.04,14.58,1.1687,111.2,111.914,4.3814,24.8182
25/07/18,53.03,75.32,59.1,37.15,182.82,83.18,119.49,139.85,66.185,85.93,115.36,11.92,4.3405,116.68,14.68,1.1729,110.98,111.866,4.3289,24.6222
26/07/18,53.31,76.51,59.25,36.11,180.05,83.18,119.26,139.695,65.845,85.94,115.76,11.96,4.3475,115.77,14.49,1.1643,111.23,111.884,4.3621,24.4195
27/07/18,53.38,76.69,59.43,36.73,177.62,83.19,119.46,139.625,65.72,85.91,114.56,11.98,4.351,115.83,14.57,1.1657,111.05,111.665,4.3267,24.4116
30/07/18,53.32,76.37,58.98,36.76,175.11,83.19,119.05,139.22,64.895,85.94,116.32,11.975,4.41,115.65,14.58,1.1706,111.04,112.368,4.3669,24.3452
31/07/18,53.57,76.34,58.53,36.1,176.45,83.19,119.7,139.325,65.32,86.12,114.24,12.045,4.4555,115.99,14.61,1.1691,111.86,112.946,4.3929,24.4738
01/08/18,53.12,76.44,58.91,35.99,177.12,83.06,118.46,138.91,64.245,85.83,112.72,11.81,4.4215,115.14,14.48,1.166,111.73,112.617,4.373,24.4001
02/08/18,53.66,76.45,58.58,36.23,179.53,83.11,118.63,139.14,64.305,85.88,114.88,11.6975,4.4385,114.52,14.43,1.1585,111.66,112.172,4.3446,24.2622
03/08/18,54.29,76.7,58.57,37.55,180.08,83.12,119.22,139.62,64.715,85.95,114.16,11.84,4.4265,114.92,14.5,1.1568,111.25,111.914,4.2883,24.1345
06/08/18,54.34,76.7,58.13,37.03,181.14,83.14,119.29,139.805,65.045,86.11,114.48,11.7675,4.443,114.33,14.4,1.1554,111.4,111.747,4.3156,23.9801
07/08/18,54.01,77.1,58.62,36.36,181.8,83.11,118.67,139.6,64.825,86.15,114.88,11.8475,4.451,114.59,14.43,1.1599,111.38,111.867,4.3526,23.8811
08/08/18,53.6,76.3,58.56,35.9,182.02,83.12,118.79,139.7,64.905,86.1,111.2,11.98,4.4625,114.91,14.5,1.161,110.98,111.728,4.3804,23.7926
09/08/18,53.44,76.51,58.34,35.4,181.91,83.17,119.79,139.925,64.97,86.04,111.04,11.965,4.4325,114.74,14.52,1.1527,111.08,111.798,4.3821,23.9733
10/08/18,53.24,76.34,57.5,33.84,180.52,83.25,120.66,140.49,65.535,85.89,112.64,11.95,4.4075,114.69,14.41,1.1413,110.83,111.383,4.4088,24.1422
13/08/18,53.24,75.56,57.16,34.02,180.32,83.23,120.41,140.5,65.315,85.83,112.08,11.765,4.272,112.96,14.1,1.141,110.7,111.444,4.4314,24.4209
14/08/18,53.61,75.93,57.39,34.7,181.45,83.23,120.14,140.39,65.285,85.98,111.92,11.61,4.3065,113.07,14.17,1.1344,111.15,111.79,4.386,24.0243
15/08/18,53.83,75.15,56.69,33.8,179.23,83.27,120.84,140.665,65.685,85.83,108.08,11.14,4.2665,111.19,13.57,1.1345,110.74,111.46,4.4347,24.3022
16/08/18,54.6,75.15,57,33.63,179.82,83.25,120.83,140.535,65.545,85.94,109.04,11.45,4.328,111.1,13.77,1.1377,110.9,111.246,4.4421,24.1402
17/08/18,55.02,75.53,57.19,33.28,179.86,83.28,120.98,140.635,65.465,86.04,109.52,11.4125,4.3255,112.13,13.92,1.1438,110.5,110.968,4.4716,24.0812
20/08/18,54.99,75.88,57.42,33.08,179.7,83.33,121.79,140.645,65.555,86.08,110.08,11.535,4.307,112.69,13.88,1.1482,110.07,111.001,4.5591,24.3198
21/08/18,54.6,76.06,57.41,31.98,180.36,83.31,121.38,140.39,65.095,86.21,110.64,11.6275,4.2765,113.02,13.89,1.1571,110.31,111.948,4.6856,24.4543
22/08/18,54.26,76.19,57.65,32.61,181.06,83.33,121.86,140.21,65.015,86.24,114.16,11.595,4.227,113.27,13.88,1.1597,110.56,112.464,4.6873,24.1786
23/08/18,54.13,75.83,57.41,31.53,180.8,83.32,122.05,140.19,65,86.23,114.16,11.545,4.2045,112.2,13.65,1.154,111.29,112.839,4.7488,24.3594
24/08/18,54.06,75.76,57.61,31.97,182.48,83.33,122.29,140.155,64.905,86.38,115.44,11.7875,4.197,114.16,13.92,1.1622,111.24,113.105,4.7715,24.3142
27/08/18,54.09,76.01,58.48,32.81,184.34,83.3,121.59,139.82,64.905,86.41,116,11.7875,4.197,114.59,13.99,1.1678,111.08,113.354,4.7671,24.1953
28/08/18,53.91,75.87,58.3,32.19,184.61,83.27,120.86,139.795,64.645,86.37,115.44,11.91,4.141,113.68,13.84,1.1695,111.19,113.866,4.8378,24.5652
29/08/18,53.97,76.27,58.51,32.8,186.74,83.26,121.02,139.49,64.205,86.32,117.28,11.8575,4.135,114.2,13.87,1.1707,111.68,115.068,4.8054,24.6891
30/08/18,53.8,76.24,58.1,31.63,186.41,83.32,121.28,140.085,64.575,86.25,118,11.7125,4.119,113.64,13.7,1.1671,110.98,114.517,4.843,24.8629
31/08/18,53.78,75.74,58.22,32.45,186.65,83.34,120.995,140.215,64.785,86.36,117.68,11.56,4.1625,113.51,13.65,1.1602,111.03,114.624,4.7044,24.7333
03/09/18,53.78,75.92,58.22,32.45,186.65,83.34,120.995,140.145,64.995,86.36,117.68,11.5,4.1855,113.51,13.65,1.1619,111.07,114.586,4.832,24.6938
04/09/18,53.71,75.4,57.5,30.96,185.85,83.19,120.03,139.94,64.63,85.81,116.64,11.2175,4.182,112.93,13.31,1.1582,111.41,114.325,4.8187,24.9424
05/09/18,54.33,74.16,56.89,31.18,183.45,83.19,119.71,139.77,64.265,85.72,115.92,11.29,4.1695,113.32,13.35,1.163,111.53,114.77,4.8239,24.9625
06/09/18,54.48,73.52,57.02,32.04,181.81,83.22,120.15,139.995,64.685,85.79,114.4,11.305,4.15,113.54,13.31,1.1623,110.75,114.749,4.7115,24.805
07/09/18,54.37,73.94,56.67,32.51,181.11,83.13,119.13,139.675,64.28,85.7,114.24,11.32,4.168,113.23,13.32,1.1553,110.99,114.526,4.7115,24.9562
10/09/18,54.56,74.13,56.8,32.14,181.72,83.14,119.57,139.455,64.055,85.87,113.68,11.31,4.185,113.15,13.31,1.1594,111.13,113.968,4.7366,25.1062
11/09/18,54.36,74.15,56.92,31,183.12,83.09,118.66,139.275,63.8,85.89,116.8,11.1275,4.1715,113.22,13.28,1.1606,111.63,114.821,4.8196,25.0076
12/09/18,54.99,74.71,57.03,31.25,182.58,83.09,118.94,139.395,63.81,86.09,118.24,11.3675,4.1815,114.17,13.39,1.1626,111.26,114.588,4.8402,24.8081
13/09/18,54.91,74.68,57.47,30.72,184.53,83.1,119.12,139.345,63.645,86.25,115.92,11.4075,4.117,113.76,13.35,1.169,111.92,115.943,4.9179,24.6861
14/09/18,54.76,74.71,58.12,31.22,183.99,83.07,118.55,139.155,63.485,86.33,116,11.3225,4.094,113.02,13.23,1.1625,112.06,115.725,4.8521,24.6817
17/09/18,54.96,74.52,58.15,32.13,181.34,83.05,118.55,139.145,63.46,86.27,115.76,11.215,4.063,113.61,13.31,1.1683,111.85,116.196,4.829,24.7903
18/09/18,54.73,74.37,59.54,32.53,182.84,83.04,117.31,138.86,62.99,86.26,117.52,11.3275,4.0025,113.44,13.31,1.1667,112.36,116.494,4.8567,24.7293
19/09/18,54.63,74.25,59.75,32.53,182.7,83.02,116.61,138.79,62.51,86.1,119.52,11.45,4.047,113.88,13.4,1.1673,112.28,116.088,4.8201,24.6753
20/09/18,55.32,74.34,59.91,32.97,184.72,83.05,117.15,138.87,62.795,86.22,118.4,11.48,4.0805,114.27,13.45,1.1777,112.49,117.312,4.8027,24.9843
21/09/18,55.02,74.4,60.04,33.76,183.71,83.03,117.1,139.03,63.22,86.24,119.68,11.92,4.1135,113.49,13.44,1.1749,112.59,117.432,4.7594,24.6225
24/09/18,54.18,73.86,59.77,32.79,183.89,83.03,116.8,138.625,62.495,86.2,122,11.91,4.1165,113.47,13.41,1.1748,112.8,116.997,4.8048,24.891
25/09/18,53.86,74.7,60.22,33.13,184.14,83.04,116.68,138.365,62.24,86.13,122.16,11.7875,4.121,113.65,13.59,1.1767,112.97,117.072,4.795,25.0305
26/09/18,53.92,75.14,60.51,33.65,184.27,83.05,117.5,138.455,62.58,86.22,120.88,11.795,4.1325,113.05,13.49,1.1739,112.73,116.683,4.7349,24.8086
27/09/18,53.85,75.58,60.35,34.35,185.83,83.05,117.58,138.565,62.795,86.38,122.08,11.5925,4.117,112.05,13.41,1.1641,113.38,116.02,4.6698,24.5622
28/09/18,53.93,75.45,60.23,33.73,185.79,83.09,117.27,139.01,63.015,86.44,124.16,11.76,4.1375,112.76,13.73,1.1604,113.7,115.823,4.7013,24.3917
01/10/18,53.89,76.18,60.64,33.71,186.17,82.93,116.15,139,62.9,86.3,127.6,11.7825,4.1585,112.57,13.62,1.1578,113.93,115.766,4.6541,24.4133
02/10/18,54.2,75.7,60.5,35.61,185.75,82.96,116.86,139.44,63.215,86.23,126.96,11.89,4.207,113.87,13.79,1.1548,113.65,115.509,4.5501,24.3918
03/10/18,53.62,75.7,59.97,36.9,185.95,82.92,114.83,139.44,62.78,86,128.64,11.975,4.227,113.42,13.78,1.1478,114.53,115.416,4.4802,24.6535
04/10/18,53.49,75.06,59.16,36.51,182.38,82.9,114.02,138.47,61.975,85.68,125.92,11.9675,4.228,113.48,13.71,1.1514,113.91,114.858,4.4616,24.886
05/10/18,53.44,74.67,59.17,36.66,180.15,82.89,113.04,138.195,61.575,85.3,125.52,11.77,4.2255,113.8,13.75,1.1524,113.72,114.652,4.424,24.6985
08/10/18,54.18,73.73,59.43,39.13,179.05,82.87,112.66,138.375,61.94,85.11,125.44,11.715,4.2665,112.54,13.53,1.1492,113.23,114.083,4.3444,24.7985
09/10/18,54.06,73.61,59.09,39.58,179.63,82.9,113.8,138.395,61.44,85.24,126.56,11.88,4.251,112.6,13.53,1.1491,112.96,113.85,4.2689,25.0233
10/10/18,53.41,73.05,57.64,38.12,171.73,82.92,113.49,138.315,60.93,84.63,123.04,11.745,4.218,112.88,13.45,1.152,112.27,113.394,4.3282,25.2802
11/10/18,52.09,71.69,56.6,37.51,169.6,82.95,114.87,138.61,60.985,84.7,119.6,11.735,4.216,115.78,13.67,1.1593,112.16,113.361,4.3833,25.1116
12/10/18,52.38,71.53,56.73,38.61,174.32,82.95,114.47,138.77,61.49,85.15,120.96,11.82,4.302,115.23,13.74,1.156,112.21,113.007,4.3833,24.8067
15/10/18,52.7,71.71,56.56,38.21,172.21,82.98,114.42,138.725,61.6,85.09,121.04,11.8075,4.358,116,13.8,1.1579,111.77,113.202,4.3261,24.7873
16/10/18,53.29,73.08,57.61,39.45,177.22,82.95,114.68,138.875,61.915,85.38,121.52,11.69,4.3635,115.8,13.78,1.1574,112.25,113.31,4.3121,24.716
17/10/18,53.54,72.88,57.57,39.89,177.29,82.945,114,139.125,62.475,85.21,118.56,11.68,4.3745,115.79,13.74,1.1501,112.65,113.18,4.2413,24.7575
18/10/18,53.47,73.39,56.53,38.59,173.18,83,113.96,139.475,62.555,84.85,116.48,11.6475,4.331,115.92,13.7,1.1453,112.21,112.693,4.2661,24.9352
19/10/18,54.69,74.04,56.65,38.95,173.02,82.95,113.71,139.43,62.625,84.9,117.76,11.655,4.319,116.01,13.74,1.1514,112.55,112.996,4.2726,25.1931
22/10/18,54.28,73.38,56.3,39.78,173.91,82.93,113.56,139.275,62.85,84.94,117.92,11.7,4.3045,115.71,13.68,1.1464,112.82,113.273,4.2264,25.1587
23/10/18,54.52,72.38,55.65,39.56,173.27,82.98,113.92,139.64,63.33,84.86,112.32,11.6725,4.295,116.39,13.83,1.1471,112.44,113.021,4.2384,25.0538
24/10/18,54.75,72.34,53.87,37.94,165.34,83.11,114.78,139.815,63.48,84.44,112.4,11.595,4.2735,116.66,13.79,1.1392,112.26,112.496,4.2521,25.2451
